"brand","model","color","price","km","year","transmission","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate","id","eng_power_kw","eng_power_hp","age"
"BMW","X6 M","White",21099,138000,2011,"Automatic",4400,"Petrol",13.9,"4x4","Germany","https://carvago.com/car/52379004/bmw-x6-m-408-kw","24/10/2022","52379004",408,555,11
"Nissan","e-NV200","White",17249,18350,2017,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52378713/nissan-e-nv200-80-kw","24/10/2022","52378713",80,109,5
"Seat","Arona","White",13799,27230,2019,"Manual",999,"Petrol",5,"4x2","Belgium","https://carvago.com/car/52381907/seat-arona-1-0-tsi-opf-reference-70-kw","24/10/2022","52381907",70,95,3
"Tesla","Model Y","Silver",63599,9000,2022,"Automatic",NA,"Electric",NA,"4x4","Germany","https://carvago.com/car/52384499/tesla-model-y-range-awd-378-kw","24/10/2022","52384499",378,514,0
"Mercedes-Benz","CLA 200","Black",34799,18070,2022,"Automatic",1950,"Diesel",4,"4x2","Sweden","https://carvago.com/car/52384346/mercedes-benz-cla-200-d-110-kw","24/10/2022","52384346",110,150,0
"Mercedes-Benz","CLA 220 Shooting Brake","Black",37899,16992,2021,"Automatic",1950,"Diesel",6,"4x2","Germany","https://carvago.com/car/52378185/mercedes-benz-cla-220-shooting-brake-140-kw","24/10/2022","52378185",140,190,1
"Seat","Arona","Black",13849,37812,2019,"Manual",999,"CNG",5,"4x2","Austria","https://carvago.com/car/52382443/seat-arona-1-0-tgi-style-66-kw","24/10/2022","52382443",66,90,3
"Mercedes-Benz","GLC 400","Grey",60849,28500,2020,"Automatic",2925,"Diesel",6.4,"4x4","Germany","https://carvago.com/car/52375797/mercedes-benz-glc-400-d-4matic-243-kw","24/10/2022","52375797",243,330,2
"Land Rover","Range Rover Evoque","Grey",36599,36150,2020,"Automatic",1997,"Hybrid",8,"4x4","Sweden","https://carvago.com/car/52385473/land-rover-range-rover-evoque-147-kw","24/10/2022","52385473",147,200,2
"BMW","X2","Black",39799,23222,2021,"Automatic",2000,"Diesel",4,"4x2","Belgium","https://carvago.com/car/52374661/bmw-x2-140-kw","24/10/2022","52374661",140,190,1
"Dacia","Spring","Silver",18999,4100,2021,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52394851/dacia-spring-33-kw","24/10/2022","52394851",33,45,1
"Alfa Romeo","Stelvio","Grey",41199,1000,2022,"Automatic",2100,"Diesel",5,"4x2","Spain","https://carvago.com/car/52393989/alfa-romeo-stelvio-2-2-16v-at8-super-118-kw","24/10/2022","52393989",118,160,0
"Tesla","Model Y","White",60599,9300,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52391216/tesla-model-y-range-awd-378-kw","24/10/2022","52391216",378,514,0
"BMW","530","Black interior",42099,118701,2019,"Automatic",2993,"Diesel",5.9,"4x4","Germany","https://carvago.com/car/49536498/bmw-530-d-touring-xdrive-sport-line-195-kw","24/10/2022","49536498",195,265,3
"Mercedes-Benz","GLC 400","Black",63699,37731,2020,"Automatic",2925,"Diesel",7,"4x4","Germany","https://carvago.com/car/50975813/mercedes-benz-glc-400-d-4matic-243-kw","24/10/2022","50975813",243,330,2
"Alfa Romeo","Giulia","Red",26299,23539,2019,"Automatic",2143,"Diesel",4.9,"4x2","France","https://carvago.com/car/52377152/alfa-romeo-giulia-2-2-at8-super-118-kw","24/10/2022","52377152",118,160,3
"Hyundai","i10","Blue",6399,60934,2013,"Manual",1086,"Petrol",4.7,"4x2","Belgium","https://carvago.com/car/52381564/hyundai-i10-1-1-51-kw","24/10/2022","52381564",51,69,9
"Tesla","Model Y","Grey",60099,13000,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52378115/tesla-model-y-366-kw","24/10/2022","52378115",366,498,0
"Mercedes-Benz","GLC 400","White",60499,24934,2020,"Automatic",2925,"Diesel",7,"4x4","Germany","https://carvago.com/car/51808185/mercedes-benz-glc-400-d-4matic-243-kw","24/10/2022","51808185",243,330,2
"Audi","A5","White",35949,17120,2020,"Automatic",1984,"Petrol",6,"4x4","Sweden","https://carvago.com/car/51973708/audi-a5-coupe-45-tfsi-quattro-196-kw","24/10/2022","51973708",196,266,2
"Opel","Crossland","Red",22099,6500,2021,"Automatic",1199,"Petrol",4.9,"4x2","Germany","https://carvago.com/car/52389444/opel-crossland-1-2i-turbo-96-kw","24/10/2022","52389444",96,131,1
"Audi","A5","Black",33999,30950,2020,"Automatic",1984,"Petrol",6.5,"4x4","Sweden","https://carvago.com/car/50981305/audi-a5-45-tfsi-quattro-180-kw","24/10/2022","50981305",180,245,2
"BMW","120","Grey",22599,39050,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/52315602/bmw-120-140-kw","24/10/2022","52315602",140,190,3
"Land Rover","Range Rover Evoque","Grey",18999,125000,2015,"Manual",4,"Diesel",4,"4x2","Belgium","https://carvago.com/car/52395656/land-rover-range-rover-evoque-td4-hse-110-kw","24/10/2022","52395656",110,150,7
"BMW","320","Grey",50899,0,2022,"Automatic",1995,"Diesel",4.3,"4x4","Germany","https://carvago.com/car/51315370/bmw-320-d-xdrive-sport-line-140-kw","24/10/2022","51315370",140,190,0
"Audi","A4 Allroad","Silver",44649,40000,2020,"Automatic",2967,"Diesel",6.3,"4x4","Germany","https://carvago.com/car/51883529/audi-a4-allroad-210-kw","24/10/2022","51883529",210,286,2
"Opel","Crossland","Orange",21449,5725,2021,"Manual",1199,"Petrol",4.7,"4x2","Germany","https://carvago.com/car/52374789/opel-crossland-1-2i-96-kw","24/10/2022","52374789",96,131,1
"Mercedes-Benz","E 400","Black",47949,35436,2019,"Automatic",2925,"Diesel",6,"4x4","Germany","https://carvago.com/car/51840494/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw","24/10/2022","51840494",250,340,3
"Toyota","Corolla","White",11699,10,2020,"Manual",NA,"Petrol",7.8,"4x2","Germany","https://carvago.com/car/52399262/toyota-corolla-90-kw","25/10/2022","52399262",90,122,2
"Audi","Q3","Black",27199,26003,2018,"Automatic",1395,"Petrol",5.9,"4x2","Germany","https://carvago.com/car/52419461/audi-q3-1-4-tfsi-s-110-kw","25/10/2022","52419461",110,150,4
"Nissan","Pixo","Red",2399,149000,2009,"Manual",996,"Petrol",4.4,"4x2","Germany","https://carvago.com/car/52438882/nissan-pixo-1-0-visia-50-kw","25/10/2022","52438882",50,68,13
"Dacia","Sandero","Blue",3449,115500,2009,"Manual",1390,"Petrol",6.8,"4x2","Germany","https://carvago.com/car/51982495/dacia-sandero-1-4-mpi-ambiance-55-kw","25/10/2022","51982495",55,75,13
"Jaguar","F-Pace","White",26649,36700,2019,"Automatic",1999,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52446384/jaguar-f-pace-pure-132-kw","25/10/2022","52446384",132,179,3
"Opel","Insignia","Brown",15849,81194,2019,"Automatic",1956,"Diesel",5.6,"4x2","Germany","https://carvago.com/car/50753273/opel-insignia-sports-tourer-2-0-diesel-automatic-business-innovation-125-kw","25/10/2022","50753273",125,170,3
"BMW","220","Grey",22749,31900,2019,"Automatic",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/52412955/bmw-220-140-kw","25/10/2022","52412955",140,190,3
"Skoda","Rapid","Black",7899,113884,2015,"Manual",1197,"Petrol",5.4,"4x2","Germany","https://carvago.com/car/52368170/skoda-rapid-1-2-tsi-ambition-77-kw","25/10/2022","52368170",77,105,7
"Citroen","C3","Grey",3499,55571,2009,"Manual",1360,"Petrol",6,"4x2","Germany","https://carvago.com/car/52144226/citroen-c3-1-4-54-kw","25/10/2022","52144226",54,73,13
"Ford","Focus","Black",4849,145000,2009,"Manual",1596,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/52047713/ford-focus-1-6-black-magic-85-kw","25/10/2022","52047713",85,116,13
"BMW","530","Blue",41599,32000,2020,"Automatic",2993,"Diesel",4.9,"4x2","Germany","https://carvago.com/car/52302419/bmw-530-touring-210-kw","25/10/2022","52302419",210,286,2
"Renault","Megane","Grey",5399,171000,2011,"Automatic",1998,"Petrol",7.6,"4x2","Germany","https://carvago.com/car/52447976/renault-megane-2-0-140-cvt-103-kw","25/10/2022","52447976",103,140,11
"Skoda","Rapid","White",13399,40800,2018,"Manual",999,"Petrol",5,"4x2","Poland","https://carvago.com/car/51562015/skoda-rapid-1-0-tsi-style-81-kw","25/10/2022","51562015",81,110,4
"Renault","Megane","Brown",4849,137400,2009,"Manual",1598,"Petrol",6.9,"4x2","Germany","https://carvago.com/car/52293770/renault-megane-estate-1-6-16v-110-81-kw","25/10/2022","52293770",81,110,13
"Audi","A4","Black",24599,78000,2019,"Automatic",1968,"Diesel",4,"4x4","Sweden","https://carvago.com/car/52032311/audi-a4-avant-2-0-tdi-quattro-140-kw","25/10/2022","52032311",140,190,3
"Jeep","Gladiator","Other interior color",56049,20,2022,"Automatic",2987,"Diesel",7,"4x4","Italy","https://carvago.com/car/52410295/jeep-gladiator-3-0-v6-multijet-4wd-194-kw","25/10/2022","52410295",194,264,0
"Fiat","500","White",14849,8000,2021,"Manual",999,"Electric",NA,NA,"Italy","https://carvago.com/car/52286832/fiat-500-star-51-kw","25/10/2022","52286832",51,69,1
"Fiat","500","Other interior color",14799,8000,2021,"Manual",999,"Electric",NA,NA,"Italy","https://carvago.com/car/52272406/fiat-500-star-51-kw","25/10/2022","52272406",51,69,1
"Jeep","Gladiator","Other interior color",57099,30,2022,"Automatic",2987,"Diesel",7,"4x4","Italy","https://carvago.com/car/52429264/jeep-gladiator-3-0-v6-multijet-4wd-194-kw","25/10/2022","52429264",194,264,0
"Kia","cee'd / Ceed","Red",5199,94858,2009,"Manual",1591,"Petrol",5,"4x2","Czech Republic","https://carvago.com/car/51856015/kia-cee-d-ceed-1-6d-16v-92-kw","25/10/2022","51856015",92,125,13
"Ford","Focus","Red",6199,139600,2014,"Manual",1596,"Petrol",6,"4x2","Czech Republic","https://carvago.com/car/52437464/ford-focus-turnier-1-6-ecoboost-start-stop-system-134-kw","25/10/2022","52437464",134,182,8
"BMW","320","Grey",55449,0,2022,"Automatic",1995,"Diesel",4.3,"4x4","Germany","https://carvago.com/car/51310086/bmw-320-d-xdrive-sport-line-140-kw","25/10/2022","51310086",140,190,0
"DFSK","Seres 3","Blue",32049,60,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/52088686/dfsk-seres-120-kw","25/10/2022","52088686",120,163,0
"Volkswagen","Caddy","Grey",22149,1921,2022,"Manual",1498,"Petrol",5.9,"4x2","Italy","https://carvago.com/car/51976540/volkswagen-caddy-84-kw","25/10/2022","51976540",84,114,0
"Audi","A5","Black",33849,27240,2020,"Automatic",1984,"Petrol",6,"4x4","Sweden","https://carvago.com/car/52325721/audi-a5-coupe-45-tfsi-quattro-196-kw","25/10/2022","52325721",196,266,2
"Audi","A3","White",18999,109000,2019,"Automatic",1498,"CNG",3.5,"4x2","Italy","https://carvago.com/car/51766326/audi-a3-96-kw","25/10/2022","51766326",96,131,3
"Jeep","Grand Cherokee","White",19349,45483,2014,"Automatic",5654,"Petrol",13,"4x4","Poland","https://carvago.com/car/52398888/jeep-grand-cherokee-259-kw","25/10/2022","52398888",259,352,8
"Tesla","Model S","Grey",49949,61640,2018,"Automatic",NA,"Electric",NA,NA,"Sweden","https://carvago.com/car/52384602/tesla-model-s-386-kw","25/10/2022","52384602",386,525,4
"Audi","A6","Black",38199,31779,2020,"Automatic",1968,"Diesel",4.6,"4x4","Germany","https://carvago.com/car/52413799/audi-a6-40-tdi-quattro-s-tronic-150-kw","25/10/2022","52413799",150,204,2
"Mercedes-Benz","A 220","Grey",33599,18000,2020,"Automatic",1950,"Diesel",4.4,"4x2","Italy","https://carvago.com/car/51985316/mercedes-benz-a-220-d-140-kw","25/10/2022","51985316",140,190,2
"Volvo","V90","White",24699,123140,2018,"Automatic",1969,"Diesel",7,"4x4","Sweden","https://carvago.com/car/50977197/volvo-v90-d4-awd-momentum-140-kw","25/10/2022","50977197",140,190,4
"Subaru","Impreza","White",13299,52808,2019,"Automatic",1600,"Petrol",6,"4x2","Germany","https://carvago.com/car/52385348/subaru-impreza-1-6i-comfort-84-kw","25/10/2022","52385348",84,114,3
"Ford","Kuga","White",34899,10,2022,"Automatic",2488,"Electric",NA,NA,"Italy","https://carvago.com/car/52401520/ford-kuga-165-kw","25/10/2022","52401520",165,224,0
"Audi","A6","Grey",45699,5000,2022,"Automatic",1968,"Diesel",5,"4x4","Sweden","https://carvago.com/car/52392950/audi-a6-avant-40-tdi-quattro-150-kw","25/10/2022","52392950",150,204,0
"BMW","330","Grey",43599,22400,2021,"Automatic",2993,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/52435226/bmw-330-touring-210-kw","25/10/2022","52435226",210,286,1
"Ford","Mondeo","Blue",21899,45110,2019,"Automatic",1995,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52305814/ford-mondeo-turnier-2-0-ecoblue-titanium-140-kw","25/10/2022","52305814",140,190,3
"Audi","A4","Black",47899,32029,2020,"Automatic",2967,"Diesel",6.1,"4x4","Germany","https://carvago.com/car/50762352/audi-a4-210-kw","25/10/2022","50762352",210,286,2
"BMW","118","Black",33499,7400,2021,"Automatic",1995,"Diesel",4,"4x2","Austria","https://carvago.com/car/51721776/bmw-118d-110-kw","25/10/2022","51721776",110,150,1
"BMW","118","Black",23449,77307,2019,"Automatic",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/50771132/bmw-118d-110-kw","25/10/2022","50771132",110,150,3
"Skoda","Rapid",NA,8449,93951,2016,"Manual",1197,"Petrol",5,"4x2","Poland","https://carvago.com/car/52421771/skoda-rapid-1-2-tsi-tec-active-66-kw","25/10/2022","52421771",66,90,6
"BMW","330","Black",46899,3000,2022,"Automatic",1998,"Petrol",5.8,"4x2","Germany","https://carvago.com/car/52272273/bmw-330i-m-sport-190-kw","25/10/2022","52272273",190,258,0
"Audi","S6","Black",77449,41337,2020,"Automatic",2967,"Diesel",6.5,"4x4","Germany","https://carvago.com/car/49580042/audi-s6-257-kw","25/10/2022","49580042",257,349,2
"Tesla","Model 3","White",49499,98301,2019,"Automatic",NA,"Electric",NA,NA,"Austria","https://carvago.com/car/52428447/tesla-model-3-377-kw","25/10/2022","52428447",377,513,3
"Audi","Q5","Grey",32049,51500,2019,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/52413191/audi-q5-40-tdi-quattro-s-tronic-140-kw","25/10/2022","52413191",140,190,3
"Audi","Q5","White",32999,35990,2019,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/51976089/audi-q5-140-kw","25/10/2022","51976089",140,190,3
"Audi","A5","White",28449,31420,2019,"Automatic",1984,"Petrol",7,"4x4","Sweden","https://carvago.com/car/52321010/audi-a5-45-tfsi-quattro-180-kw","25/10/2022","52321010",180,245,3
"Audi","Q5","White",31249,68500,2019,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/52311161/audi-q5-140-kw","25/10/2022","52311161",140,190,3
"BMW","120","Blue",20649,98913,2019,"Automatic",1995,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/51968878/bmw-120d-advantage-140-kw","25/10/2022","51968878",140,190,3
"Dodge","RAM","Black",62649,20,2022,"Automatic",5654,"LPG",14.8,"4x4","Germany","https://carvago.com/car/52297523/dodge-ram-295-kw","25/10/2022","52297523",295,401,0
"Mercedes-Benz","X 250","Black",44099,54166,2020,"Automatic",2298,"Diesel",7.9,"4x4","Italy","https://carvago.com/car/52426646/mercedes-benz-x-250-140-kw","25/10/2022","52426646",140,190,2
"Audi","A5","Black",33499,22470,2020,"Automatic",1984,"Petrol",6,"4x4","Sweden","https://carvago.com/car/52330987/audi-a5-45-tfsi-quattro-196-kw","25/10/2022","52330987",196,266,2
"BMW","320","Black",39449,25580,2022,"Automatic",1995,"Diesel",5,"4x4","Germany","https://carvago.com/car/52286906/bmw-320-d-touring-xdrive-advantage-140-kw","25/10/2022","52286906",140,190,0
"Jeep","Wrangler","Black",29399,105000,2016,"Automatic",3604,"Petrol",11.4,"4x4","Germany","https://carvago.com/car/50795306/jeep-wrangler-unlimited-3-6-v6-75th-anniversary-209-kw","25/10/2022","50795306",209,284,6
"BMW","118","White",23099,43216,2019,"Manual",1995,"Diesel",5.1,"4x4","Germany","https://carvago.com/car/52067402/bmw-118d-xdrive-advantage-110-kw","25/10/2022","52067402",110,150,3
"Audi","A5","Red",27999,47690,2019,"Automatic",1984,"Petrol",7,"4x4","Sweden","https://carvago.com/car/52088465/audi-a5-45-tfsi-quattro-180-kw","25/10/2022","52088465",180,245,3
"BMW","320","Black",35949,31090,2021,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51117062/bmw-320-d-touring-xdrive-140-kw","25/10/2022","51117062",140,190,1
"Volvo","V60","Black",33899,12750,2022,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52306923/volvo-v60-146-kw","25/10/2022","52306923",146,199,0
"Volvo","V60","Grey",33899,8300,2022,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52083555/volvo-v60-146-kw","25/10/2022","52083555",146,199,0
"Opel","Astra","Silver",4399,119424,2009,"Manual",1598,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/52191751/opel-astra-1-6-85-kw","25/10/2022","52191751",85,116,13
"Dodge","Charger","Blue",16849,47000,2016,"Automatic",5700,"Petrol",NA,NA,"Germany","https://carvago.com/car/52455650/dodge-charger-287-kw","26/10/2022","52455650",287,390,6
"Chevrolet","Matiz","Black",2399,90000,2009,"Manual",796,"Petrol",5.2,"4x2","Germany","https://carvago.com/car/52456325/chevrolet-matiz-0-8-s-38-kw","26/10/2022","52456325",38,52,13
"BMW","330","Black",38899,35000,2021,"Automatic",1998,"Hybrid",1.8,"4x4","Germany","https://carvago.com/car/52383877/bmw-330-touring-215-kw","26/10/2022","52383877",215,292,1
"Opel","Insignia","Black interior",6899,155996,2009,"Manual",1956,"Diesel",6,"4x2","Germany","https://carvago.com/car/50674741/opel-insignia-2-0-cdti-edition-118-kw","26/10/2022","50674741",118,160,13
"Tesla","Model 3","White",42399,67200,2019,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52459371/tesla-model-3-battery-awd-dual-motor-350-kw","26/10/2022","52459371",350,476,3
"Audi","A4 Allroad","Black",49599,27899,2020,"Automatic",2967,"Diesel",6.1,"4x4","Germany","https://carvago.com/car/51839129/audi-a4-allroad-210-kw","26/10/2022","51839129",210,286,2
"Audi","A5","Black",31549,47500,2020,"Automatic",1984,"Petrol",6.5,"4x4","Sweden","https://carvago.com/car/52280458/audi-a5-coupe-45-tfsi-quattro-180-kw","26/10/2022","52280458",180,245,2
"Volkswagen","Polo","Red",4899,144802,2009,"Manual",1198,"Petrol",5.5,"4x2","Germany","https://carvago.com/car/52381277/volkswagen-polo-1-2-comfortline-51-kw","27/10/2022","52381277",51,69,13
"BMW","X2","White",40399,13852,2020,"Automatic",1499,"Hybrid",1.9,"4x4","Italy","https://carvago.com/car/52463659/bmw-x2-162-kw","27/10/2022","52463659",162,220,2
"Mercedes-Benz","A 220","Yellow",41049,3500,2020,"Automatic",1950,"Diesel",4.2,"4x2","Germany","https://carvago.com/car/49110090/mercedes-benz-a-220-d-progressive-140-kw","27/10/2022","49110090",140,190,2
"Citroen","C-Zero","Grey",10899,22547,2019,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/52466034/citroen-c-zero-49-kw","27/10/2022","52466034",49,67,3
"BMW","520","Grey",50549,6800,2021,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/49405537/bmw-520d-touring-xdrive-140-kw","27/10/2022","49405537",140,190,1
"BMW","340","White",56899,13711,2021,"Automatic",2993,"Diesel",5.4,"4x4","Germany","https://carvago.com/car/52461919/bmw-340-250-kw","27/10/2022","52461919",250,340,1
"Audi","A4 Allroad","Silver",42549,57500,2020,"Automatic",2967,"Diesel",6.3,"4x4","Germany","https://carvago.com/car/52338101/audi-a4-allroad-210-kw","27/10/2022","52338101",210,286,2
"Audi","A3","Blue",37249,26099,2021,"Automatic",1968,"Diesel",3.9,"4x2","Germany","https://carvago.com/car/49936518/audi-a3-35-tdi-110-kw","27/10/2022","49936518",110,150,1
"Volvo","V60","White",30199,27600,2020,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52282016/volvo-v60-momentum-146-kw","27/10/2022","52282016",146,199,2
"BMW","220","Grey",36999,16700,2021,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51744774/bmw-220-140-kw","27/10/2022","51744774",140,190,1
"Mercedes-Benz","E 400","Grey",60499,44226,2020,"Automatic",2925,"Diesel",6,"4x4","Germany","https://carvago.com/car/50705705/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw","27/10/2022","50705705",250,340,2
"Nissan","Leaf","Red",15899,38128,2017,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/52068125/nissan-leaf-with-tekna-80-kw","27/10/2022","52068125",80,109,5
